ticker,time,open,high,low,close,Volume
COOP,11/12/2023,11.4,11.4,11,11.4,537200
COOP,18/12/2023,11.6,12,10.8,11.25,2167100
COOP,27/12/2023,11.25,11.4,11,11.4,225600
COOP,02/01/2024,11.4,12,11.1,11.2,1088800
COOP,08/01/2024,11.9,11.9,11.15,11.35,1538800
COOP,15/01/2024,11.25,11.4,11.2,11.4,1201500
COOP,22/01/2024,11.5,12.3,11.25,12,1057800
COOP,29/01/2024,12.05,12.3,11.75,12,607000
COOP,05/02/2024,12,13,11.85,13,1174700
COOP,12/02/2024,12.5,12.5,11.95,12.2,960500
COOP,19/02/2024,12.05,13,12,12.5,1735800
COOP,26/02/2024,12.95,13.1,12.55,13.05,4884300
COOP,04/03/2024,13.1,13.2,12.55,12.8,2085700
COOP,11/03/2024,12.8,14.2,12.7,14.2,2239100
COOP,18/03/2024,14,15.1,13.65,15.1,11615500
COOP,25/03/2024,15,15.2,14,15.05,2954600
COOP,02/04/2024,15,15.1,14.5,15,2111000
COOP,08/04/2024,15,15,14,14,678400
COOP,15/04/2024,14.2,14.2,13.4,13.95,1196100
COOP,22/04/2024,13.55,14.5,13.55,14,6238400
COOP,29/04/2024,14,14.2,11.5,12.35,1351300
COOP,06/05/2024,12.35,12.5,11.9,12.2,5606900
COOP,13/05/2024,12.3,13,12.05,12.5,5576800
COOP,20/05/2024,13,13.5,12.5,13.35,3102700
COOP,27/05/2024,13.45,14,13,13.7,5371800
COOP,03/06/2024,13.75,13.95,13.3,13.7,12299900
COOP,10/06/2024,13.8,13.85,13,13.4,1458400
COOP,17/06/2024,13.4,13.5,12.5,13,7787700
COOP,24/06/2024,13,13,12.5,12.8,1708100
COOP,01/07/2024,12.9,13,12.45,12.6,6541300
COOP,08/07/2024,12.65,13.6,12.5,12.95,11193500
COOP,15/07/2024,12.95,13.4,12.8,12.95,5525600
COOP,22/07/2024,12.95,13.15,12.5,12.85,4904600
COOP,29/07/2024,12.9,13,12.5,12.7,3829900
COOP,05/08/2024,12.9,12.9,12.25,12.8,8310900
COOP,12/08/2024,12.6,13,12.4,13,977700
COOP,19/08/2024,12.8,13.4,12.8,13.15,1913900
COOP,26/08/2024,13.15,14.3,13,13.75,1526300
