ticker,time,open,high,low,close,Volume
SBIC,04/07/2022,99,99,99,99,100
SBIC,12/07/2022,100,100,90,90,500
SBIC,18/07/2022,92,106,92,106,2300
SBIC,25/07/2022,100,100,90,95.5,45600
SBIC,01/08/2022,95.75,99,95,96,29700
SBIC,08/08/2022,96,99.25,96,99.25,6200
SBIC,15/08/2022,99,99,99,99,3000
SBIC,22/08/2022,99,99.5,98,99,12900
SBIC,29/08/2022,99,100,98,100,24100
SBIC,05/09/2022,96,100,93,100,13700
SBIC,12/09/2022,98,98,93.5,97,355000
SBIC,19/09/2022,97,100,93.5,99,482700
SBIC,26/09/2022,100,100,99,100,3500
SBIC,03/10/2022,93,100,93,97,3600
SBIC,11/10/2022,96,97.25,95,97.25,19000
SBIC,17/10/2022,97,99,97,98,3100
SBIC,24/10/2022,99,100,95,100,9400
SBIC,31/10/2022,98,102,95,95,44300
SBIC,07/11/2022,96.25,100,96,100,1900
SBIC,14/11/2022,100,100,97.5,97.5,25600
SBIC,21/11/2022,99,99,95,96,10500
SBIC,28/11/2022,96,98,90,98,46000
SBIC,05/12/2022,95,97.5,92,92,38000
SBIC,13/12/2022,92.25,98,92,98,1100
SBIC,19/12/2022,97.5,98,95,98,509400
SBIC,27/12/2022,98,102,98,102,1300
SBIC,03/01/2023,102,108,100,108,1600
SBIC,09/01/2023,107,110,107,108.5,776500
SBIC,16/01/2023,108.75,112,108.75,112,103200
SBIC,23/01/2023,109.5,114,109.5,112,20000
SBIC,30/01/2023,110,112,109,112,12000
SBIC,06/02/2023,110.75,112,110.75,112,113600
SBIC,13/02/2023,111.75,111.75,110.5,111,931600
SBIC,20/02/2023,111,111,109,109,9800
SBIC,27/02/2023,109,109,100,100,14000
SBIC,06/03/2023,107,114,105,108,26700
SBIC,13/03/2023,110,112,108,112,19500
SBIC,20/03/2023,115,115,108,109,20700
SBIC,27/03/2023,108,112,105,112,283000
SBIC,03/04/2023,110,118,107,112,507500
SBIC,11/04/2023,108,112,108,111.5,7900
SBIC,17/04/2023,113,117,111,117,4100
SBIC,24/04/2023,110.25,118,110.25,116,31000
SBIC,02/05/2023,116,119,112,118,11100
SBIC,08/05/2023,118,118,112,112,32800
SBIC,15/05/2023,112,112,110,110,664100
SBIC,22/05/2023,109.5,109.5,95,98.25,15300
SBIC,29/05/2023,101,109,101,109,39900
SBIC,05/06/2023,110,111,106,110,532500
SBIC,12/06/2023,110,115,105,112,1197100
SBIC,19/06/2023,111,112,105,106,49400
SBIC,26/06/2023,112,112,111,111,1900
SBIC,03/07/2023,112,120,111,120,125400
SBIC,10/07/2023,120,121,116,120,512800
SBIC,17/07/2023,118,132,118,118,5300
SBIC,24/07/2023,119,120,119,120,762400
SBIC,31/07/2023,120,122,120,120,1400
SBIC,07/08/2023,116,122,115,121.75,24500
SBIC,14/08/2023,119.5,124.75,115,115,154400
SBIC,21/08/2023,115,116,110,114,129500
SBIC,28/08/2023,110,114,110,111,26600
SBIC,04/09/2023,111,114,106,112,151600
SBIC,11/09/2023,110,112,110,110.5,215600
