Source.Name,ticker,time,open,high,low,close,Volume
COOP.csv,COOP,27/12/2021,13.2,13.3,12.55,12.9,284900
COOP.csv,COOP,03/01/2022,13,13.5,12.8,12.8,496200
COOP.csv,COOP,10/01/2022,12.95,13.3,12.4,13.3,492300
COOP.csv,COOP,17/01/2022,13,13.3,12.65,13.2,3433600
COOP.csv,COOP,24/01/2022,13.2,13.2,12.7,13,496400
COOP.csv,COOP,31/01/2022,13,13.1,12.9,12.95,3499400
COOP.csv,COOP,07/02/2022,13,13.05,12.8,13,3248900
COOP.csv,COOP,14/02/2022,12.95,13.5,12.9,13.25,4893200
COOP.csv,COOP,21/02/2022,13.3,13.4,12.65,12.7,621600
COOP.csv,COOP,28/02/2022,13,13.15,12.65,12.95,445300
COOP.csv,COOP,07/03/2022,13.1,13.1,12.7,12.7,644700
COOP.csv,COOP,14/03/2022,12.95,13.6,12.8,13.6,1562900
COOP.csv,COOP,21/03/2022,14,14,12.8,12.9,692000
COOP.csv,COOP,28/03/2022,12.9,13.4,12.5,12.9,955400
COOP.csv,COOP,04/04/2022,13,13.15,12.5,12.55,376500
COOP.csv,COOP,11/04/2022,12.8,13,12.5,12.8,248400
COOP.csv,COOP,19/04/2022,13.15,13.15,12.55,12.6,223500
COOP.csv,COOP,25/04/2022,12.65,13,12.5,12.65,588700
COOP.csv,COOP,04/05/2022,12.6,12.65,12,12.3,508400
COOP.csv,COOP,09/05/2022,12.5,12.5,12,12.25,1053500
COOP.csv,COOP,16/05/2022,12.3,12.5,11.1,11.15,1156800
COOP.csv,COOP,23/05/2022,11.8,11.95,11.2,11.95,3318600
COOP.csv,COOP,30/05/2022,11.95,12.5,10.3,11,1923600
COOP.csv,COOP,06/06/2022,11.2,11.5,10.5,10.95,1068100
COOP.csv,COOP,13/06/2022,10.95,11.05,10.5,11,868500
COOP.csv,COOP,20/06/2022,11,11,10.5,10.75,634800
COOP.csv,COOP,27/06/2022,10.75,11.5,10.75,11,1710300
COOP.csv,COOP,04/07/2022,11.45,11.6,10.95,11.6,1520800
COOP.csv,COOP,12/07/2022,11.5,11.5,10.9,11.45,2394200
COOP.csv,COOP,18/07/2022,11.45,11.5,11,11.45,550100
COOP.csv,COOP,25/07/2022,11.25,12,11.25,11.85,2287400
COOP.csv,COOP,01/08/2022,11.9,12,11.4,11.8,1085900
COOP.csv,COOP,08/08/2022,12,13,12,12.8,508500
COOP.csv,COOP,15/08/2022,12.8,12.9,12.5,12.6,1755600
COOP.csv,COOP,22/08/2022,12.85,12.9,11.9,12.6,1108200
COOP.csv,COOP,29/08/2022,12.6,12.8,12,12.4,1250700
COOP.csv,COOP,05/09/2022,12.4,12.9,12,12.4,8288400
COOP.csv,COOP,12/09/2022,12.5,12.9,12.2,12.35,2090300
COOP.csv,COOP,19/09/2022,12.4,12.5,11.8,12.1,1710200
COOP.csv,COOP,26/09/2022,12.05,12.2,11.5,11.7,1074300
COOP.csv,COOP,03/10/2022,11.8,12,11.65,12,571200
COOP.csv,COOP,11/10/2022,12.5,12.5,11.8,12,480800
COOP.csv,COOP,17/10/2022,12,12.15,11.9,12,496600
COOP.csv,COOP,24/10/2022,12,12,11.75,11.8,2270800
COOP.csv,COOP,31/10/2022,11.85,12,11.5,11.8,661100
COOP.csv,COOP,07/11/2022,12,12.35,11.7,11.9,298400
COOP.csv,COOP,14/11/2022,11.9,12.5,11.75,12.3,2855600
COOP.csv,COOP,21/11/2022,12.3,12.8,12,12.4,7970500
COOP.csv,COOP,28/11/2022,12.6,12.6,11.8,12,940800
COOP.csv,COOP,05/12/2022,12,12.5,11.6,12,563200
COOP.csv,COOP,13/12/2022,12,12.5,11.9,12,1411800
COOP.csv,COOP,19/12/2022,12,12.4,11.85,12.35,747800
COOP.csv,COOP,27/12/2022,12.35,12.45,12,12.45,293800
COOP.csv,COOP,03/01/2023,12.4,12.8,12,12.8,842700
COOP.csv,COOP,09/01/2023,12.4,12.85,12.1,12.8,2012900
COOP.csv,COOP,16/01/2023,12.7,12.8,12.2,12.8,3729100
COOP.csv,COOP,23/01/2023,12.8,13,12.25,12.6,3303300
COOP.csv,COOP,30/01/2023,12.6,12.95,12.2,12.5,2630500
COOP.csv,COOP,06/02/2023,12.5,12.7,12.2,12.6,1526600
COOP.csv,COOP,13/02/2023,12.5,12.85,12.45,12.6,6519000
COOP.csv,COOP,20/02/2023,12.6,12.8,12.45,12.45,2162100
COOP.csv,COOP,27/02/2023,12.6,12.9,12.3,12.75,1003200
COOP.csv,COOP,06/03/2023,12.7,12.9,12.3,12.5,7161500
COOP.csv,COOP,13/03/2023,12.5,12.6,11.95,12.35,2650300
COOP.csv,COOP,20/03/2023,12.3,12.85,12.2,12.7,2102600
COOP.csv,COOP,27/03/2023,12.7,13.4,12.5,13.35,2058100
COOP.csv,COOP,03/04/2023,13.35,13.35,13,13,1776400
COOP.csv,COOP,11/04/2023,13,13.65,12.95,13,3422400
COOP.csv,COOP,17/04/2023,13,13.5,12.9,13,1216500
COOP.csv,COOP,24/04/2023,13.05,14,13,13.3,1634600
COOP.csv,COOP,02/05/2023,13.35,13.5,12.65,12.8,1432700
COOP.csv,COOP,08/05/2023,12.8,13.45,11.9,12,4690400
COOP.csv,COOP,15/05/2023,12.6,12.95,12.15,12.25,5685600
COOP.csv,COOP,22/05/2023,12.5,12.95,10.5,11.2,5397700
COOP.csv,COOP,29/05/2023,11.2,12.2,11.2,12,10555200
COOP.csv,COOP,05/06/2023,12,12.45,11.7,12.3,3746000
COOP.csv,COOP,12/06/2023,12.25,12.4,12,12.35,6748700
COOP.csv,COOP,19/06/2023,12.3,12.35,11.9,12.2,3165600
COOP.csv,COOP,26/06/2023,12.2,12.35,12,12.25,720700
COOP.csv,COOP,03/07/2023,12.3,12.3,12,12.25,839300
COOP.csv,COOP,10/07/2023,12.3,12.3,11.9,12.1,1180100
COOP.csv,COOP,17/07/2023,12.1,12.15,11.7,11.85,1136400
COOP.csv,COOP,24/07/2023,12,12.1,11.8,11.8,1019800
COOP.csv,COOP,31/07/2023,11.95,12.2,11.85,12.1,597000
COOP.csv,COOP,07/08/2023,12,12.3,11.85,11.95,1618400
COOP.csv,COOP,14/08/2023,12,12,11.05,11.45,2269900
COOP.csv,COOP,21/08/2023,11.6,11.65,11.3,11.55,1352400
COOP.csv,COOP,28/08/2023,11.65,12.4,11.2,11.75,675400
COOP.csv,COOP,04/09/2023,12.3,12.35,11.65,11.8,516000
COOP.csv,COOP,11/09/2023,11.85,12.1,11.6,12,388200
COOP.csv,COOP,18/09/2023,11.9,11.95,11.75,11.85,6594100
COOP.csv,COOP,25/09/2023,11.8,12.15,11.75,11.95,877400
COOP.csv,COOP,02/10/2023,11.9,11.95,11.5,11.7,10622200
COOP.csv,COOP,09/10/2023,12,12,11.3,11.6,2341100
COOP.csv,COOP,16/10/2023,11.6,11.9,11.5,11.5,5387500
COOP.csv,COOP,23/10/2023,11.6,12,11.5,11.75,753500
COOP.csv,COOP,30/10/2023,11.75,11.95,11.2,11.45,657800
COOP.csv,COOP,06/11/2023,11.7,11.7,10.1,10.7,3558700
COOP.csv,COOP,14/11/2023,11,11.6,10.7,11.2,2257400
COOP.csv,COOP,20/11/2023,12,12,11.3,11.4,1216000
COOP.csv,COOP,27/11/2023,11.5,12,11.3,11.5,466600
COOP.csv,COOP,04/12/2023,11.5,11.5,10.8,11.2,1384000
COOP.csv,COOP,11/12/2023,11.4,11.4,11,11.4,537200
COOP.csv,COOP,18/12/2023,11.6,12,10.8,11.25,2167100
COOP.csv,COOP,27/12/2023,11.25,11.4,11,11.4,225600
COOP.csv,COOP,02/01/2024,11.4,12,11.1,11.2,1088800
COOP.csv,COOP,08/01/2024,11.9,11.9,11.15,11.35,1538800
COOP.csv,COOP,15/01/2024,11.25,11.4,11.2,11.4,1201500
COOP.csv,COOP,22/01/2024,11.5,12.3,11.25,12,1057800
COOP.csv,COOP,29/01/2024,12.05,12.3,11.75,12,607000
COOP.csv,COOP,05/02/2024,12,13,11.85,13,1174700
COOP.csv,COOP,12/02/2024,12.5,12.5,11.95,12.2,960500
COOP.csv,COOP,19/02/2024,12.05,13,12,12.5,1735800
COOP.csv,COOP,26/02/2024,12.95,13.1,12.55,13.05,4884300
COOP.csv,COOP,04/03/2024,13.1,13.2,12.55,12.8,2085700
COOP.csv,COOP,11/03/2024,12.8,14.2,12.7,14.2,2239100
COOP.csv,COOP,18/03/2024,14,15.1,13.65,15.1,11615500
COOP.csv,COOP,25/03/2024,15,15.2,14,15.05,2954600
COOP.csv,COOP,02/04/2024,15,15.1,14.5,15,2111000
COOP.csv,COOP,08/04/2024,15,15,14,14,678400
COOP.csv,COOP,15/04/2024,14.2,14.2,13.4,13.95,1196100
COOP.csv,COOP,22/04/2024,13.55,14.5,13.55,14,6238400
COOP.csv,COOP,29/04/2024,14,14.2,11.5,12.35,1351300
COOP.csv,COOP,06/05/2024,12.35,12.5,11.9,12.2,5606900
COOP.csv,COOP,13/05/2024,12.3,13,12.05,12.5,5576800
COOP.csv,COOP,20/05/2024,13,13.5,12.5,13.35,3102700
COOP.csv,COOP,27/05/2024,13.45,14,13,13.7,5371800
COOP.csv,COOP,03/06/2024,13.75,13.95,13.3,13.7,12299900
COOP.csv,COOP,10/06/2024,13.8,13.85,13,13.4,1458400
COOP.csv,COOP,17/06/2024,13.4,13.5,12.5,13,7787700
COOP.csv,COOP,24/06/2024,13,13,12.5,12.8,1708100
COOP.csv,COOP,01/07/2024,12.9,13,12.45,12.6,6541300
COOP.csv,COOP,08/07/2024,12.65,13.6,12.5,12.95,11193500
COOP.csv,COOP,15/07/2024,12.95,13.4,12.8,12.95,5525600
COOP.csv,COOP,22/07/2024,12.95,13.15,12.5,12.85,4904600
COOP.csv,COOP,29/07/2024,12.9,13,12.5,12.7,3829900
COOP.csv,COOP,05/08/2024,12.9,12.9,12.25,12.8,8310900
COOP.csv,COOP,12/08/2024,12.6,13,12.4,13,977700
COOP.csv,COOP,19/08/2024,12.8,13.4,12.8,13.15,1913900
COOP.csv,COOP,26/08/2024,13.15,14.3,13,13.75,1526300
COOP.csv,COOP,02/09/2024,13.5,13.9,12.95,13,2579700
COOP.csv,COOP,09/09/2024,13.3,13.9,13,13.1,2546700
COOP.csv,COOP,16/09/2024,13.25,13.5,13,13.2,522000
COOP.csv,COOP,23/09/2024,13.2,13.6,13.05,13.5,1318300
COOP.csv,COOP,30/09/2024,13.9,14,13.1,13.5,584200
COOP.csv,COOP,07/10/2024,13.7,13.95,13.5,13.7,3404300
COOP.csv,COOP,14/10/2024,13.7,14,13.25,14,1818800
COOP.csv,COOP,22/10/2024,13.75,14,13.5,13.8,680500
COOP.csv,COOP,28/10/2024,13.75,14.2,13.75,14.1,1884800
COOP.csv,COOP,04/11/2024,14.15,14.5,14,14.3,3599500
COOP.csv,COOP,11/11/2024,14.3,14.9,14.15,14.5,876000
COOP.csv,COOP,18/11/2024,14.5,15.1,14,14,3690800
COOP.csv,COOP,25/11/2024,14.2,14.3,13.5,13.85,1263900
COOP.csv,COOP,02/12/2024,13.8,14.5,13.8,14.5,1624800
COOP.csv,COOP,09/12/2024,14.5,14.9,14,14.7,433600
COOP.csv,COOP,16/12/2024,14.45,15.95,14.45,15.2,3891700
COOP.csv,COOP,23/12/2024,15.05,16.15,15,16.05,921900
COOP.csv,COOP,30/12/2024,16.75,18,15.55,17.8,3292400
COOP.csv,COOP,06/01/2025,17.6,18,16.4,16.6,4137400
COOP.csv,COOP,13/01/2025,16.5,17.35,14.95,16,1073000
COOP.csv,COOP,20/01/2025,16.2,16.5,15.9,16.2,1616500
COOP.csv,COOP,27/01/2025,16.2,16.95,16.1,16.7,949900
COOP.csv,COOP,03/02/2025,16.7,16.7,15.9,16.2,5204300
COOP.csv,COOP,10/02/2025,16.2,16.7,15.8,16.5,1814400
COOP.csv,COOP,17/02/2025,16.3,17.35,16.15,17,1995200
COOP.csv,COOP,24/02/2025,16.9,17.3,16.5,16.8,2776900
COOP.csv,COOP,03/03/2025,16.9,18.35,16.55,16.75,5468500
COOP.csv,COOP,10/03/2025,16.75,16.85,15,16,11266000
COOP.csv,COOP,17/03/2025,15.9,17.8,15.8,16,3693200
COOP.csv,COOP,24/03/2025,16,16.4,15.8,15.95,1590400
COOP.csv,COOP,01/04/2025,16,16.45,16,16.2,2125500
COOP.csv,COOP,07/04/2025,16.2,16.2,15,15.85,1555900
COOP.csv,COOP,14/04/2025,15.8,16.15,15.8,16,835600
COOP.csv,COOP,22/04/2025,16,16.3,15.8,16,2228000
COOP.csv,COOP,28/04/2025,16,16,14,14.25,1933600
COOP.csv,COOP,05/05/2025,14.4,14.5,13.8,14.2,2392900
COOP.csv,COOP,12/05/2025,14.25,16.6,14,15,19202400
COOP.csv,COOP,19/05/2025,15.5,16.5,15.5,15.65,12584300
COOP.csv,COOP,26/05/2025,15.65,16.45,15,15.65,969500
COOP.csv,COOP,03/06/2025,15.65,15.85,15.3,15.6,1567200
COOP.csv,COOP,09/06/2025,15.5,17,15.4,16.55,4827600
COOP.csv,COOP,16/06/2025,16.6,16.7,16.05,16.6,5701100
COOP.csv,COOP,23/06/2025,16.7,18.4,16.55,17,5635700
COOP.csv,COOP,30/06/2025,17.6,18,16.85,17.45,2317200
COOP.csv,COOP,07/07/2025,17.4,17.5,17,17,1461000
COOP.csv,COOP,14/07/2025,17,17.25,16.5,16.8,5211100
COOP.csv,COOP,21/07/2025,16.8,17.1,16,16.75,2073800
COOP.csv,COOP,28/07/2025,16.65,17.3,16.4,16.55,1746800
COOP.csv,COOP,04/08/2025,16.95,17.25,16.4,17.1,2439846
COOP.csv,COOP,11/08/2025,17.15,17.5,16.8,17.25,2614104
COOP.csv,COOP,18/08/2025,17.3,17.5,17,17.4,3789891
COOP.csv,COOP,25/08/2025,17.35,18.2,17.3,17.95,3230272
COOP.csv,COOP,01/09/2025,18,20.5,17.55,20,25952039
COOP.csv,COOP,08/09/2025,19,21.8,19,19.85,18840349
COOP.csv,COOP,15/09/2025,19.8,21.5,17.85,19.1,2768540
COOP.csv,COOP,22/09/2025,19.5,22,17.85,20,6377647
COOP.csv,COOP,29/09/2025,21.15,22,20,20.65,1739931
COOP.csv,COOP,06/10/2025,20.9,21,19.9,19.9,3357191
COOP.csv,COOP,13/10/2025,20,20,19.05,20,1062801
COOP.csv,COOP,21/10/2025,20,20.9,19.6,20.5,4197048
COOP.csv,COOP,27/10/2025,20.5,21.5,20.5,21.5,1829057
COOP.csv,COOP,03/11/2025,21.1,23.1,21,23.05,3947221
COOP.csv,COOP,10/11/2025,23,25.2,22.5,24.45,10167577
COOP.csv,COOP,17/11/2025,24.5,25,23.65,23.9,9827998
COOP.csv,COOP,24/11/2025,23.9,24,21,21.95,3843414
COOP.csv,COOP,01/12/2025,21.95,24,21.5,22.9,5117737
COOP.csv,COOP,08/12/2025,22.8,24,21.5,21.9,2597911
COOP.csv,COOP,15/12/2025,21.9,23.9,21.8,23.45,4369577
COOP.csv,COOP,22/12/2025,23.45,24,23,23.8,2237092
COOP.csv,COOP,29/12/2025,23.8,24,22.9,23.9,3339705
COOP.csv,COOP,05/01/2026,24,26.5,23.4,26,2298312
COOP.csv,COOP,12/01/2026,26,27.95,25.5,26.7,4914500
COOP.csv,COOP,19/01/2026,26.8,27.5,26.7,27.45,3102847
COOP.csv,COOP,26/01/2026,27.45,29.25,26.8,27.45,2316900
COOP.csv,COOP,02/02/2026,27.8,28.9,27.3,28.35,2759380
COOP.csv,COOP,09/02/2026,28.9,30,28.35,29.7,19303521
COOP.csv,COOP,16/02/2026,29.9,30,28.65,28.9,8520803
COOP.csv,COOP,23/02/2026,28.6,30.85,28.6,29,11891097
COOP.csv,COOP,02/03/2026,29.5,31.5,28,30,3694795
COOP.csv,COOP,09/03/2026,30,30,29.5,30,1917112
COOP.csv,COOP,16/03/2026,30,30.45,29.35,29.9,2547632
COOP.csv,COOP,23/03/2026,29.85,30.6,25.9,28.55,6104626
COOP.csv,COOP,30/03/2026,28.55,29.5,26.55,28,2626940
COOP.csv,COOP,07/04/2026,28.75,31.4,28,31.35,3203177
COOP.csv,COOP,13/04/2026,30.5,34.3,30,31.8,3134607
COOP.csv,COOP,20/04/2026,31.8,33.45,30.85,32,6796773
COOP.csv,COOP,27/04/2026,32,32.95,31,31,1404463
COOP.csv,COOP,04/05/2026,30.95,30.95,29,29.45,3801618
COOP.csv,COOP,11/05/2026,29.4,34,29,31.8,4911258
COOP.csv,COOP,18/05/2026,31.8,32.9,30,32.2,3312590
COOP.csv,COOP,25/05/2026,32.2,32.35,31,31.6,2072296
COOP.csv,COOP,02/06/2026,31.6,32.2,31.45,32,2478162
COOP.csv,COOP,08/06/2026,31.8,32,31,31,790255
DTK.csv,DTK,10/02/2020,114.5,114.5,108,112,433000
DTK.csv,DTK,17/02/2020,112,113,108,112,222900
DTK.csv,DTK,24/02/2020,112,112,97,97,678600
DTK.csv,DTK,02/03/2020,102,105,99,102,234600
DTK.csv,DTK,09/03/2020,102,102,92.25,94,314400
DTK.csv,DTK,16/03/2020,96,96,89,89,78200
DTK.csv,DTK,23/03/2020,85,85,76.5,84,86700
DTK.csv,DTK,30/03/2020,80,88,80,88,37600
DTK.csv,DTK,06/04/2020,88,88,85,85.5,68000
DTK.csv,DTK,13/04/2020,85,86,80,85,103800
DTK.csv,DTK,20/04/2020,86,87.75,85,85,5100
DTK.csv,DTK,27/04/2020,86,90,80,83,48600
DTK.csv,DTK,04/05/2020,83,85,82,83,112000
DTK.csv,DTK,11/05/2020,83,83,76,77,28300
DTK.csv,DTK,18/05/2020,77.5,77.5,70,74,167200
DTK.csv,DTK,25/05/2020,74,74,68,71.75,1438300
DTK.csv,DTK,01/06/2020,71.75,72,68,69.75,86700
DTK.csv,DTK,08/06/2020,69.75,72.5,68,68,401500
DTK.csv,DTK,15/06/2020,68,75,67.75,69,485700
DTK.csv,DTK,22/06/2020,69,73.5,69,70,24700
DTK.csv,DTK,29/06/2020,70.5,72,68,70,345800
DTK.csv,DTK,06/07/2020,72,74,69.75,70,133100
DTK.csv,DTK,13/07/2020,69.5,69.5,68,69,35800
DTK.csv,DTK,20/07/2020,69,70,67,70,22400
DTK.csv,DTK,27/07/2020,68,69.25,65,65,21500
DTK.csv,DTK,03/08/2020,60.75,69,60.75,69,45900
DTK.csv,DTK,10/08/2020,69,69,66,67.5,8100
DTK.csv,DTK,17/08/2020,65,66,64,66,11400
DTK.csv,DTK,24/08/2020,67,74.25,65.5,66,40400
DTK.csv,DTK,31/08/2020,72.25,72.25,64.5,64.75,236000
DTK.csv,DTK,07/09/2020,64.75,65,64.75,65,46900
DTK.csv,DTK,14/09/2020,71.5,71.5,60,62,118500
DTK.csv,DTK,21/09/2020,63.25,68.5,60,60,343600
DTK.csv,DTK,28/09/2020,60,66,58.5,61,356100
DTK.csv,DTK,05/10/2020,65,65,61.5,63,32600
DTK.csv,DTK,12/10/2020,63,63.5,60.5,60.5,43300
DTK.csv,DTK,19/10/2020,62.5,63,61,63,16400
DTK.csv,DTK,26/10/2020,62.25,64,61,63,13600
DTK.csv,DTK,02/11/2020,62.25,63,59,60.5,242200
DTK.csv,DTK,09/11/2020,61.5,62,61.25,61.75,26500
DTK.csv,DTK,16/11/2020,62.5,64,60.25,64,92100
DTK.csv,DTK,23/11/2020,64,65,61,61.25,217900
DTK.csv,DTK,30/11/2020,61.5,66,61.5,63.5,56200
DTK.csv,DTK,07/12/2020,65,70,63.5,70,36000
DTK.csv,DTK,14/12/2020,67.5,70,67,67.25,128500
DTK.csv,DTK,21/12/2020,67.25,73.5,67.25,73.5,32400
DTK.csv,DTK,28/12/2020,73.5,75,73,75,12600
DTK.csv,DTK,04/01/2021,75,78.5,75,78,32600
DTK.csv,DTK,11/01/2021,77.5,78,77,77,118000
DTK.csv,DTK,18/01/2021,77.5,77.5,70,75,71600
DTK.csv,DTK,25/01/2021,76,76,72,76,462000
DTK.csv,DTK,01/02/2021,73.5,73.5,68,68,21900
DTK.csv,DTK,08/02/2021,70,70,65,69,85100
DTK.csv,DTK,15/02/2021,68.5,75,68,69,139400
DTK.csv,DTK,22/02/2021,77,77,69.25,69.25,11400
DTK.csv,DTK,01/03/2021,70,73.75,70,71.5,172400
DTK.csv,DTK,08/03/2021,74,76.75,72,75.5,77500
DTK.csv,DTK,15/03/2021,75,78,73,73,12500
DTK.csv,DTK,22/03/2021,73.5,73.5,63,66,152800
DTK.csv,DTK,29/03/2021,65.5,68,60,68,30900
DTK.csv,DTK,05/04/2021,68,68,65,65.25,49000
DTK.csv,DTK,12/04/2021,65.25,67.25,65,65,49600
DTK.csv,DTK,19/04/2021,65,69,62,69,76300
DTK.csv,DTK,26/04/2021,68.5,68.5,64.25,66.25,8200
DTK.csv,DTK,03/05/2021,66.25,66.25,64,64,139800
DTK.csv,DTK,10/05/2021,64,65,63,65,118600
DTK.csv,DTK,17/05/2021,64,65,63,64,26700
DTK.csv,DTK,24/05/2021,64,64,60,60,111100
DTK.csv,DTK,31/05/2021,60.5,66,58,60,1186000
DTK.csv,DTK,07/06/2021,60,62,58,59,891400
DTK.csv,DTK,14/06/2021,60,60.25,58.75,59,306700
DTK.csv,DTK,21/06/2021,59,60,57.5,60,112600
DTK.csv,DTK,28/06/2021,60,61,58,59,222600
DTK.csv,DTK,05/07/2021,59,60,57.75,59,1213700
DTK.csv,DTK,12/07/2021,60,67,58,66.25,5215200
DTK.csv,DTK,19/07/2021,66.25,69,64,65,3740900
DTK.csv,DTK,26/07/2021,65,66.25,64.25,64.25,90100
DTK.csv,DTK,02/08/2021,66,66.25,63.75,65.25,270200
DTK.csv,DTK,09/08/2021,66,66,64,64,105300
DTK.csv,DTK,16/08/2021,65,67.5,63.75,67.5,705600
DTK.csv,DTK,23/08/2021,65,67.5,65,65,174800
DTK.csv,DTK,30/08/2021,65,66.5,64.5,65,46300
DTK.csv,DTK,06/09/2021,66,66,64,64,135100
DTK.csv,DTK,13/09/2021,65,65,62,64.75,21400
DTK.csv,DTK,20/09/2021,64.25,64.25,62.75,63.75,21400
DTK.csv,DTK,27/09/2021,63.25,64,61,63.5,22400
DTK.csv,DTK,04/10/2021,63.5,63.75,60,62.25,276100
DTK.csv,DTK,11/10/2021,60.25,62.75,58.25,58.25,112600
DTK.csv,DTK,18/10/2021,59.25,59.75,55.25,59.75,84500
DTK.csv,DTK,25/10/2021,58.5,60,58,58.75,28000
DTK.csv,DTK,01/11/2021,58,58.75,55.5,57.75,261000
DTK.csv,DTK,08/11/2021,57.25,60,57,57.75,128100
DTK.csv,DTK,15/11/2021,57.75,57.75,56,57,122700
DTK.csv,DTK,22/11/2021,57,57.5,55,57,451600
DTK.csv,DTK,29/11/2021,58,58,54,56,92900
DTK.csv,DTK,06/12/2021,59,59,55.25,58,16000
DTK.csv,DTK,13/12/2021,56,58,55.75,57,132500
DTK.csv,DTK,20/12/2021,59,61,57,61,28900
DTK.csv,DTK,27/12/2021,59.75,61,59,59.5,18900
DTK.csv,DTK,03/01/2022,59.5,62,59,60,40900
DTK.csv,DTK,10/01/2022,60,60,58,59,31500
DTK.csv,DTK,17/01/2022,59,60,58,58,50400
DTK.csv,DTK,24/01/2022,58,59,57,59,57800
DTK.csv,DTK,31/01/2022,58.5,60,57,59,58100
DTK.csv,DTK,07/02/2022,59,60,58.25,58.25,257600
DTK.csv,DTK,14/02/2022,59,61,57,58.75,93100
DTK.csv,DTK,21/02/2022,59,60,56.5,56.5,70700
DTK.csv,DTK,28/02/2022,57,57.5,54.25,56.5,120100
DTK.csv,DTK,07/03/2022,55.5,56.5,55.5,55.75,10200
DTK.csv,DTK,14/03/2022,56,60,55,60,49000
DTK.csv,DTK,21/03/2022,60,60,56.75,57,200500
DTK.csv,DTK,28/03/2022,59.75,59.75,55.5,58.75,16300
DTK.csv,DTK,04/04/2022,58,58,55.5,57,55900
DTK.csv,DTK,11/04/2022,55.5,57.75,55.5,57,8300
DTK.csv,DTK,19/04/2022,56,57,56,57,10800
DTK.csv,DTK,25/04/2022,56,56,55,56,34200
DTK.csv,DTK,04/05/2022,55,57,53.75,55,11500
DTK.csv,DTK,09/05/2022,55,56.75,51.25,56,19900
DTK.csv,DTK,16/05/2022,52,56.75,48.5,48.5,140400
DTK.csv,DTK,23/05/2022,48.5,52,48.5,50,141300
DTK.csv,DTK,30/05/2022,50,55,50,55,35100
DTK.csv,DTK,06/06/2022,53.5,53.5,49.599998,51,275500
DTK.csv,DTK,13/06/2022,50.5,52,50,52,15900
DTK.csv,DTK,20/06/2022,50,53,50,50,40000
DTK.csv,DTK,27/06/2022,50.25,52,49,50,1312300
DTK.csv,DTK,04/07/2022,49.5,52,48,50.5,40900
DTK.csv,DTK,12/07/2022,50,50,49.5,50,35500
DTK.csv,DTK,18/07/2022,50,50,49,49,70800
DTK.csv,DTK,25/07/2022,49.950001,49.950001,48.5,49,51900
DTK.csv,DTK,01/08/2022,49,49.049999,48.599998,49.049999,255200
DTK.csv,DTK,08/08/2022,49.049999,51,48.950001,51,193900
DTK.csv,DTK,15/08/2022,51,51,50,51,137700
DTK.csv,DTK,22/08/2022,51,51.5,49.5,51.5,124100
DTK.csv,DTK,29/08/2022,52,52,49,50,214100
DTK.csv,DTK,05/09/2022,52,53,50,53,325000
DTK.csv,DTK,12/09/2022,50.5,53,50,50,172300
DTK.csv,DTK,19/09/2022,51,53,49.5,49.5,50200
DTK.csv,DTK,26/09/2022,49.799999,53,49.5,50,165600
DTK.csv,DTK,03/10/2022,50,50,48.5,48.5,248800
DTK.csv,DTK,11/10/2022,48.5,49.299999,48.5,48.549999,141900
DTK.csv,DTK,17/10/2022,49,49,48,49,148900
DTK.csv,DTK,24/10/2022,48.5,49,46.049999,48.5,109100
DTK.csv,DTK,31/10/2022,48.150002,48.5,47.5,48,28300
DTK.csv,DTK,07/11/2022,49,49.5,48,48,32800
DTK.csv,DTK,14/11/2022,47.549999,49,46.099998,49,101200
DTK.csv,DTK,21/11/2022,48.5,48.5,45,48,33300
DTK.csv,DTK,28/11/2022,46.5,49,46.5,48.5,2233200
DTK.csv,DTK,05/12/2022,48,48.6,48,48.5,1262100
DTK.csv,DTK,13/12/2022,48.5,48.75,48.5,48.5,470000
DTK.csv,DTK,19/12/2022,48.55,49,48.55,49,36500
DTK.csv,DTK,27/12/2022,49.1,50.5,49,50.5,87700
DTK.csv,DTK,03/01/2023,50,52.5,48.6,52,19900
DTK.csv,DTK,09/01/2023,52.5,55.5,52.5,53,41200
DTK.csv,DTK,16/01/2023,55,55,51,51,133400
DTK.csv,DTK,23/01/2023,50.75,54.75,50,51.75,110100
DTK.csv,DTK,30/01/2023,51.25,51.5,49,49.05,467900
DTK.csv,DTK,06/02/2023,50,50,49.05,50,487100
DTK.csv,DTK,13/02/2023,49.05,52.75,49.05,50,228900
DTK.csv,DTK,20/02/2023,50,50,48.1,48.1,65800
DTK.csv,DTK,27/02/2023,49.95,50,49.55,50,884700
DTK.csv,DTK,06/03/2023,49.55,50,48.05,50,266600
DTK.csv,DTK,13/03/2023,50.25,50.25,48.05,48.05,38500
DTK.csv,DTK,20/03/2023,48.1,48.1,43.75,47.75,32000
DTK.csv,DTK,27/03/2023,46.5,53.75,46,53.5,120000
DTK.csv,DTK,03/04/2023,53.5,54.75,52,53,12600
DTK.csv,DTK,11/04/2023,52.5,53,51,53,29600
DTK.csv,DTK,17/04/2023,53,54.5,52,53,54500
DTK.csv,DTK,24/04/2023,53.5,55,53,54.5,214300
DTK.csv,DTK,02/05/2023,54.5,54.5,49.5,54,77600
DTK.csv,DTK,08/05/2023,54,54,50.5,52,104700
DTK.csv,DTK,15/05/2023,50.5,50.5,44,46,18600
DTK.csv,DTK,22/05/2023,46,46,44.05,45,92200
