ticker,time,open,high,low,close,Volume
SCBK,05/08/2024,190,194.75,185.5,189,218500
SCBK,12/08/2024,190,194.5,187,189,68000
SCBK,19/08/2024,189,210,189,203,313900
SCBK,26/08/2024,205,209,200.5,202.25,16200
SCBK,02/09/2024,205,222.25,203,208.5,95300
SCBK,09/09/2024,212,213,209,211,188700
SCBK,16/09/2024,212,216,200,200,294300
SCBK,23/09/2024,203.5,210,202,210,101100
SCBK,30/09/2024,204,212,204,212,48200
SCBK,07/10/2024,212,218,212,218,36100
SCBK,14/10/2024,216.25,233,216,227,34700
SCBK,22/10/2024,230,233,225.25,230,42000
SCBK,28/10/2024,230,235,228,233,99700
SCBK,04/11/2024,234,236,230,232,78900
SCBK,11/11/2024,230.5,239,228,239,68000
SCBK,18/11/2024,236.5,248,232,248,86400
SCBK,25/11/2024,240,249,236.5,249,39200
SCBK,02/12/2024,243,251,243,250.25,35700
SCBK,09/12/2024,250,263.75,250,260,27900
SCBK,16/12/2024,260,275,254.5,270.75,60100
SCBK,23/12/2024,270,285,268.5,285,17800
SCBK,30/12/2024,285,300,269.25,300,74800
SCBK,06/01/2025,291,305,290,300,555800
SCBK,13/01/2025,299.75,300,275,285,224600
SCBK,20/01/2025,281,290,276.25,285,212100
SCBK,27/01/2025,282.5,289,276.25,278,43800
SCBK,03/02/2025,278,295,275,278,189600
SCBK,10/02/2025,280,295,280,293.75,78400
SCBK,17/02/2025,287,296,285,293,57200
SCBK,24/02/2025,296,310,290,300,296500
SCBK,03/03/2025,300.25,310,298,309.5,81700
SCBK,10/03/2025,300,300,269.75,270,116800
SCBK,17/03/2025,269.75,315,265.5,305,304600
SCBK,24/03/2025,305,305,298,300,156500
SCBK,01/04/2025,300,303,298,301.5,121000
SCBK,07/04/2025,303,310,290,297,219900
SCBK,14/04/2025,303,303,297,301,164200
SCBK,22/04/2025,303,310,300,306,212800
SCBK,28/04/2025,306,310,268,269,360700
SCBK,05/05/2025,270,280,266,267.75,110200
SCBK,12/05/2025,267,275,260,275,319400
SCBK,19/05/2025,275,280,262,264,435400
SCBK,26/05/2025,270,278,266.5,268,408300
SCBK,03/06/2025,268.5,278,266,270,111400
SCBK,09/06/2025,270,282,268,282,511300
SCBK,16/06/2025,280,300,280,289,240000
SCBK,23/06/2025,290,300,283,300,142500
SCBK,30/06/2025,300,319,297,306,161400
SCBK,07/07/2025,306,306,297,302,137100
SCBK,14/07/2025,302,310,300,305,1023000
SCBK,21/07/2025,310,310,300,310,130200
SCBK,28/07/2025,310,320,309,315,229500
SCBK,04/08/2025,315.5,324.5,310,324.5,206950
SCBK,11/08/2025,325,339.5,323,335,78241
SCBK,18/08/2025,335,347.5,301.5,315,106535
SCBK,25/08/2025,317,325,315,320,522658
SCBK,01/09/2025,320,340,318,325,711982
SCBK,08/09/2025,314,322,288,305,696566
SCBK,15/09/2025,307,310,282,282.75,497350
SCBK,22/09/2025,283,290,282,285,2123113
SCBK,29/09/2025,290,290,283,284,244300
SCBK,06/10/2025,284,285,279.5,283,141769
SCBK,13/10/2025,283,300,280.5,289,84976
SCBK,21/10/2025,293,300,285,298,659382
SCBK,27/10/2025,298,310,295,308,60067
SCBK,03/11/2025,308,315,307,311,143010
SCBK,10/11/2025,311.5,312,299.5,302.25,68774
SCBK,17/11/2025,302,306,295,299,347813
SCBK,24/11/2025,300,300,284,287.5,339427
SCBK,01/12/2025,287.5,290,285.5,287,187613
SCBK,08/12/2025,287,290,286,288,222917
SCBK,15/12/2025,288,305,286,305,358064
SCBK,22/12/2025,305,305,290,300,188604
SCBK,29/12/2025,305,305,295,300,39010
SCBK,05/01/2026,300,310,294,310,181939
SCBK,12/01/2026,307,310,302.25,308,119709
SCBK,19/01/2026,308,310,305,310,83703
SCBK,26/01/2026,309.75,310.25,305,309.5,649181
SCBK,02/02/2026,308,316,307.5,316,253246
SCBK,09/02/2026,316,359.75,310.5,338,224221
SCBK,16/02/2026,340,340,326,336.5,295255
SCBK,23/02/2026,331,365,330,365,219633
SCBK,02/03/2026,364,364,320,354,369856
SCBK,09/03/2026,353.75,354,321,335,213325
SCBK,16/03/2026,337,345,320,330.5,103219
SCBK,23/03/2026,330.5,330.5,320,328,193490
SCBK,30/03/2026,329,340,328,340,30997
SCBK,07/04/2026,340,349.75,335,345,70700
SCBK,13/04/2026,345,368,345,357,178198
SCBK,20/04/2026,360,370,343.75,349,181311
SCBK,27/04/2026,349,364,340,349.75,279140
SCBK,04/05/2026,340,340,316,333,260198
SCBK,11/05/2026,336,350,301.5,342.75,159235
SCBK,18/05/2026,341.25,344.75,320,336,119776
SCBK,25/05/2026,337,344,333,336,484218
SCBK,02/06/2026,336,336,330,332,134152
SCBK,08/06/2026,331.75,335,331,332,15357
