ticker,time,open,high,low,close,Volume
IMH,13/09/2021,23,23.1,22.5,22.799999,174000
IMH,20/09/2021,23,23,22.5,23,105100
IMH,27/09/2021,23,23,22.65,22.75,37400
IMH,04/10/2021,22.75,22.799999,21.65,21.85,1881700
IMH,11/10/2021,21.9,21.9,21.5,21.5,234900
IMH,18/10/2021,22.1,22.1,21.4,21.5,92800
IMH,25/10/2021,21.700001,21.799999,21.450001,21.5,160900
IMH,01/11/2021,21.5,22,21.5,21.799999,15200
IMH,08/11/2021,21.65,22.5,21.65,22,19200
IMH,15/11/2021,22.5,22.5,21.35,21.35,135500
IMH,22/11/2021,21.6,21.6,20.85,20.85,366800
IMH,29/11/2021,21,21.5,20.549999,20.6,251500
IMH,06/12/2021,21,21.450001,20.799999,20.950001,746600
IMH,13/12/2021,20.950001,20.950001,20.25,20.9,146800
IMH,20/12/2021,20.950001,21.5,20.9,21.5,87500
IMH,27/12/2021,21.5,21.5,21.049999,21.1,19200
IMH,03/01/2022,21.1,21.5,21.1,21.4,183500
IMH,10/01/2022,21.450001,21.5,20.5,21.450001,378800
IMH,17/01/2022,21.299999,21.5,21,21.299999,121000
IMH,24/01/2022,21.299999,21.5,20.799999,20.85,99100
IMH,31/01/2022,20.85,21.5,20.5,21.299999,310300
IMH,07/02/2022,21.5,21.5,21.1,21.299999,71400
IMH,14/02/2022,21.5,21.5,20.5,21.5,438600
IMH,21/02/2022,21.5,21.5,20.5,21.299999,214400
IMH,28/02/2022,21,22,20.049999,21.25,72500
IMH,07/03/2022,21.25,21.299999,20.299999,20.799999,178800
IMH,14/03/2022,21,21.85,20.65,20.799999,309000
IMH,21/03/2022,21,21.5,20.4,21,247900
IMH,28/03/2022,21,21,19.799999,20.25,526200
IMH,04/04/2022,20.799999,21,20.1,20.299999,124400
IMH,11/04/2022,20.4,20.549999,20.15,20.15,143700
IMH,19/04/2022,20.450001,20.5,19.950001,20,349900
IMH,25/04/2022,19.950001,19.950001,18,18.200001,403800
IMH,04/05/2022,18.200001,18.200001,17.85,18,21500
IMH,09/05/2022,18,18.950001,17.85,17.9,58900
IMH,16/05/2022,17.950001,17.950001,17.5,17.700001,40500
IMH,23/05/2022,17.5,18,16.9,17,1346400
IMH,30/05/2022,18,18,16.9,16.9,541800
IMH,06/06/2022,17.200001,18,16.65,17,1321200
IMH,13/06/2022,17,17,16.5,16.6,722600
IMH,20/06/2022,16.9,18,16.5,17,575400
IMH,27/06/2022,17.200001,17.25,16.9,17,245800
IMH,04/07/2022,17.25,17.450001,16.950001,17,320900
IMH,12/07/2022,17,18,16.950001,17,540400
IMH,18/07/2022,17.450001,17.450001,16.950001,17,736100
IMH,25/07/2022,18.700001,18.700001,16.9,17,727000
IMH,01/08/2022,17.200001,17.5,16.950001,17,527300
IMH,08/08/2022,17.85,17.85,16.950001,17,2973900
IMH,15/08/2022,17,18,16.85,17,809400
IMH,22/08/2022,16.950001,18,16.9,17.5,210500
IMH,29/08/2022,17,17.950001,16.9,16.950001,681200
IMH,05/09/2022,17.200001,18,16.950001,17,3189900
IMH,12/09/2022,17,17.950001,16.9,16.9,486000
IMH,19/09/2022,17,17,16.9,16.9,1265700
IMH,26/09/2022,17,18.4,16.9,17,1025100
IMH,03/10/2022,17,17,16.75,16.9,473100
IMH,11/10/2022,17,17.5,16.85,17.5,52700
IMH,17/10/2022,17,17.5,16.85,17,267700
IMH,24/10/2022,16.85,17,16.5,16.5,138400
